# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.44,4.82,157.93583264049727,0,3.0,1.1702308167282984,-17.24,0.0,0.007779354504650655
 0.08748784525723077,6.429359654425871,4.824312846614453,157.93583264049727,0.26246353577169235,3.0000000000000004,1.1702308167282984,-17.239319401036894,21.09469098690777,0.055388253318238774
 0.12434926067537394,6.418445830772542,4.828565025647572,158.71341280808306,0.3730477820261218,2.999999999999999,1.095037994126598,-17.237277711622045,25.85409929115319,0.11853082257652588
 0.1530545154454745,6.407261073307056,4.832756725554895,159.4555613150871,0.4591635463364235,3.0,1.0259456377049538,-17.233875254161877,28.87870644845916,0.1940144374653173
 0.17760262784489161,6.395807926296449,4.836888134791956,160.16447904693365,0.5328078835346749,3.000000000000002,0.962392814966967,-17.22911256594387,30.903815839297135,0.27916441689245314
 0.1995329546405429,6.384088934007766,4.840959441814289,160.84220982752203,0.5985988639216289,3.000000000000004,0.9038728025050387,-17.2229903990517,32.265481361051854,0.37222720825537753
 0.2196300314777533,6.372106640708044,4.844970835077429,161.49065168562467,0.6588900944332601,3.0,0.8499281660194927,-17.21550972024649,33.156422462591465,0.4719428030661903
 0.23835689705325386,6.3598635906643235,4.848922503036912,162.11156755204613,0.7150706911597617,3.0000000000000013,0.8001461259173374,-17.206671710814145,33.700550079296974,0.5773537672514418
 0.25601321976830127,6.347362328143646,4.85281463414827,162.70659533992082,0.768039659304904,3.000000000000003,0.7541542471140404,-17.196477766378806,33.98320290691649,0.6877050853187263
 0.27280569366862417,6.33460539741305,4.856647416867039,163.2772573877846,0.8184170810058727,3.0,0.7116164684464998,-17.18492949668247,34.06587477185941,0.8023854877964987
 0.28888371545227104,6.3215953427395775,4.860421039648753,163.8249692644455,0.8666511463568132,2.99999999999999,0.6722294719707977,-17.172028725330797,33.99429669955626,0.9208902652128731
 0.3043592138520438,6.308334708390268,4.86413569094895,164.35104794862093,0.9130776415561314,2.9999999999999964,0.6357193818490998,-17.15777748950513,33.80326350545783,1.0427962801670372
 0.31931846347826254,6.29482603863216,4.867791559223159,164.8567194055799,0.9579553904347876,3.0,0.6018387760337711,-17.142178039640818,33.51970350147317,1.1677444041787044
 0.3338295161609902,6.281071877732296,4.871388832926919,165.34312558899921,1.0014885484829705,2.9999999999999925,0.5703639909829854,-17.12523283907182,33.16472768770144,1.295426727997595
 0.34794708455356077,6.2670747699577145,4.874927700515764,165.8113309003513,1.0438412536606823,3.000000000000004,0.541092696209836,-17.10694456364175,32.75505078212417,1.4255769789465345
 0.36171586915820536,6.252837259575457,4.878408350445226,166.2623281392846,1.085147607474616,3.0,0.5138417168920478,-17.087316101281296,32.304007205032676,1.5579631720758431
 0.375172894397869,6.238361890852563,4.881830971170844,166.69704397958498,1.1255186831936068,2.9999999999999916,0.48844508182058116,-17.066350551552205,31.82229570676873,1.692381864725615
 0.388349191579471,6.223651208056072,4.885195751148149,167.11634400481816,1.1650475747384128,2.999999999999996,0.4647522750115708,-17.044051225157826,31.31853633096509,1.828653591474511
 0.4012710384769347,6.208707755453025,4.8885028788326785,167.52103733633956,1.2038131154308038,3.0,0.4426266716144746,-17.020421643420296,30.799694173794613,1.9666191869651872
 0.41396089010719467,6.1935340773104635,4.8917525426799635,167.91188088566238,1.2418826703215837,2.9999999999999956,0.42194413848269796,-16.995465537724485,30.271406372284385,2.1061367890213996
 0.4264380895619818,6.178132717895425,4.894944931145543,168.2895832607463,1.279314268685945,2.9999999999999956,0.4025917832565156,-16.9691868489288,29.73823751391222,2.247079371397648
 0.43871941906785306,6.162506221474951,4.898080232684948,168.65480835457853,1.3161582572035588,3.0,0.38446683534589104,-16.94158972674282,29.20388116034179,2.3893326945836164
 0.4508195329349178,6.146657132316082,4.901158635753715,169.00817864197887,1.352458598804753,3.0000000000000044,0.3674756457173841,-16.912678529072057,28.67132029460627,2.5327935906782333
 0.4627513018139541,6.130587994685857,4.904180328807379,169.35027820919092,1.388253905441862,2.9999999999999956,0.35153279167091167,-16.88245782132978,28.142956014857855,2.677368518037221
 0.4745260894090619,6.114301352851316,4.907145500301475,169.68165553856437,1.4235782682271854,3.000000000000005,0.3365602762178388,-16.850932375716063,27.620711462599793,2.8229723358605683
 0.4861539770914372,6.097799751079502,4.910054338691534,170.00282606915877,1.4584619312743112,2.9999999999999902,0.32248681072562263,-16.818107170464224,27.10611621872717,2.9695272596127023
 0.4976439478600435,6.081085733637453,4.912907032433095,170.3142745521624,1.4929318435801302,3.000000000000005,0.3092471729798184,-16.783987389054694,26.600375212157026,3.116961966229568
 0.5090040382435136,6.064161844792208,4.9157037699816915,170.6164572188067,1.5270121147305404,3.0,0.2967816311232323,-16.748578419396488,26.104425196395702,3.2652108242430713
 0.5202414646748067,6.047030628810809,4.918444739792858,170.9098037764824,1.5607243940244198,3.0,0.285035427312847,-16.711885852976394,25.61898125227528,3.41421322872379
 0.531362729357679,6.0296946299602965,4.921130130322128,171.1947192478945,1.5940881880730369,3.0000000000000098,0.27395831414096444,-16.673915483975993,25.144575182866138,3.5639130246502764
 0.5423737095212926,6.01215639250771,4.9237601300250375,171.47158566645552,1.6271211285638774,2.99999999999998,0.2635041380645418,-16.634673308356724,24.68158732828623,3.714258005281981
